cond,i,M,S,R,s_ma,rho,beta,gpath,e0_p,e0_coef,e0_ok,e1_p,e1_coef,e1_se,e1_converged,e1_ok,e1_scale,e1_vc_model,e1_vc_model_arm,e1_vc_path,e2_est,e2_lo,e2_hi,e2_reject,e2_covers,e3_delta,e3_lo,e3_hi,e3_reject,t_e1
M6_S10_R1_sma0.03_rho0.0_beta0.0,164,6,10,1,0.03,0.0,0.0,0.04,0.005160905452039381,0.012697396164413217,True,0.10608041352433972,0.011446617762294196,0.007083021274819789,True,True,0.0008655987431215697,0.005226971548758037,6.394769682649268e-05,0.0010363964246087292,0.011446617762294286,-0.0006343631652837485,0.024754160314779124,False,True,0.0838888888888889,-0.12572222222222224,0.29388888888888887,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,165,6,10,1,0.03,0.0,0.0,0.04,0.29565251484001864,-0.007084487618313011,True,0.6399402277384674,-0.008466783985001333,0.0180998354895695,True,True,0.0008620365661445777,0.0025269052406545187,0.000896608477634049,0.0029966403386599235,-0.00846678398500209,-0.04672205148237938,0.03063068090212298,False,True,-0.07833333333333337,-0.2989583333333334,0.11280555555555556,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,166,6,10,1,0.03,0.0,0.0,0.04,0.020682759904870986,0.015957417781845278,True,0.2341413849748214,0.02016297117008208,0.016947114688896394,True,True,0.0009718223818818899,0.0011017607307507202,0.0007644318506476273,0.0020056037948114917,0.020162971170081503,-0.00735201876433419,0.046650240036206936,False,True,0.18999999999999995,-0.02722222222222226,0.3977777777777778,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,167,6,10,1,0.03,0.0,0.0,0.04,0.19440219200080644,0.00640138652468508,True,0.24751009093767584,0.012247326916330965,0.010590740985237,True,True,0.0008423298821869131,0.0037862890867460756,0.0002522583956304454,0.0016429841629462783,0.012247326916331309,-0.013071956375021133,0.040768644677425164,False,True,0.06944444444444442,-0.14624999999999996,0.2711527777777777,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,168,6,10,1,0.03,0.0,0.0,0.04,0.4579834244613059,-0.00532452697043283,True,0.8910590585637497,-0.0020303682221049883,0.014824075072286216,True,True,0.0008577880492010374,0.0011681310877466673,0.0005734808003262264,0.0022802869933214987,-0.0020303682221037094,-0.026989864061590384,0.02902818277679364,False,True,-0.005555555555555536,-0.20061111111111116,0.21001388888888883,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,169,6,10,1,0.03,0.0,0.0,0.04,0.027103524989006676,-0.012175851276888444,True,0.19178151700881152,-0.011904610207250475,0.00912002128191191,True,True,0.0008347769600270528,0.0022598469997733286,0.00016604666854487898,0.001948132122014591,-0.011904610207250428,-0.03317002532469426,0.006283391794914057,False,True,-0.08499999999999996,-0.29281944444444447,0.12000000000000005,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,170,6,10,1,0.03,0.0,0.0,0.04,0.03228515041724655,0.011763280417759073,True,0.7407143118331938,0.0056938090918222896,0.017206645575946457,True,True,0.0009654526824336926,0.001988396645246507,0.0007916606876853417,0.0012505528365782251,0.005693809091823285,-0.029766388927428833,0.03307843796410838,False,True,-0.003888888888888886,-0.2078611111111111,0.2106666666666666,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,171,6,10,1,0.03,0.0,0.0,0.04,1.7514279662039404e-06,0.024109787218518784,True,5.612887012822088e-05,0.02704174573245348,0.006712574257611755,True,True,0.0008861904190212092,0.0007422262861735608,4.655691758973722e-05,0.0026549718106074513,0.027041745732453736,0.01005289006762541,0.043958348280775425,True,False,0.2583333333333333,0.07055555555555554,0.45388888888888884,True,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,172,6,10,1,0.03,0.0,0.0,0.04,0.8845048107323795,0.0008179345254207812,True,0.687005691378014,-0.005264007621558199,0.01306458602667311,True,True,0.0008582085659834756,0.002687805277368558,0.0004262293675466868,0.0017732188340833272,-0.0052640076215567915,-0.03235351252871761,0.025959847092761945,False,True,-0.044999999999999984,-0.26333333333333336,0.16509722222222217,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,173,6,10,1,0.03,0.0,0.0,0.04,0.4194299276149518,-0.004136281559647991,True,0.4055707665593843,-0.010564394524563089,0.012701965882062122,True,True,0.0007616118323462619,0.0008064537386500972,0.0004078586285725948,0.0011298761112918342,-0.01056439452456549,-0.03732154219554691,0.01733542677894183,False,True,-0.10944444444444446,-0.3023055555555555,0.1044999999999999,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,174,6,10,1,0.03,0.0,0.0,0.04,0.0034082597808571457,-0.015061586155056685,True,0.10868304929144464,-0.016084033008760122,0.010026572684338165,True,True,0.000918389102037488,0.0049198564774975105,0.0002097575691792008,0.0013803371025683997,-0.016084033008760216,-0.03735363372763967,0.009005595347813223,False,True,-0.08611111111111108,-0.2916666666666667,0.12945833333333334,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,175,6,10,1,0.03,0.0,0.0,0.04,0.11523019705436252,-0.008982975996752482,True,0.6893582441874935,-0.004533127277781278,0.011340582810868263,True,True,0.0008191945112717793,0.002445788985041234,0.0003039070043432987,0.0017282756690820398,-0.0045331272777812326,-0.02668475318518915,0.01809501631076373,False,True,-0.026666666666666616,-0.24059722222222224,0.18002777777777773,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,176,6,10,1,0.03,0.0,0.0,0.04,4.7601936855706965e-06,-0.02423604853319136,True,0.01979440686476232,-0.025037586053694386,0.010744720125681633,True,True,0.000848004090363302,0.006297556805466877,0.0002615466227013506,0.0012796863970449999,-0.025037586053694393,-0.047620359927322144,-0.003165352990075482,True,False,-0.14888888888888885,-0.3485138888888889,0.06779166666666665,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,177,6,10,1,0.03,0.0,0.0,0.04,0.8607973931429151,-0.0009259396130014178,True,0.9092516967472055,0.0014063021526910563,0.012337881966324621,True,True,0.0009612422524425903,0.002181908902094018,0.00036054576900062683,0.0011103374617192196,0.0014063021526909208,-0.02821808029063993,0.03161698451771982,False,True,0.02888888888888891,-0.18174999999999997,0.2200416666666666,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,178,6,10,1,0.03,0.0,0.0,0.04,0.11651135474612204,0.007200215181937979,True,0.4319682766974887,0.00905633981991532,0.011524583167253046,True,True,0.000923958358923805,0.0009371184640689374,0.00030605221564440643,0.0010965793790654588,0.009056339819914938,-0.019603383774429974,0.035781160699965786,False,True,0.11722222222222217,-0.0833611111111111,0.321125,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,179,6,10,1,0.03,0.0,0.0,0.04,0.0019156778818378648,0.015224220072906783,True,0.2561779201243678,0.01648295221400749,0.014516397640164823,True,True,0.0008731468670823561,0.00477222519711263,0.0005448627146339519,0.0018824399056467757,0.016482952214007904,-0.011003156528446306,0.04632348494525716,False,True,0.11777777777777776,-0.07787499999999994,0.3194583333333333,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,180,6,10,1,0.03,0.0,0.0,0.04,0.25245891054382863,-0.007563494718048446,True,0.9466360783187463,-0.0006934189337000058,0.010360097759925496,True,True,0.0008288476942924742,0.002614750518802182,0.00023911010735639106,0.0019818579506299507,-0.0006934189336995978,-0.02480284797504243,0.023073947325198792,False,True,0.0011111111111110628,-0.19168055555555555,0.2039027777777777,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,181,6,10,1,0.03,0.0,0.0,0.04,0.1004275447343945,0.009034142637810168,True,0.06933704139959924,0.01168565704916888,0.006434063195360447,True,True,0.0008772675810791086,0.0020155225160971477,3.646474949776747e-05,0.0016662630839007157,0.011685657049168944,-0.008834959455487639,0.03172789163266599,False,True,0.06611111111111106,-0.1422638888888889,0.28061111111111103,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,182,6,10,1,0.03,0.0,0.0,0.04,0.006136020813078738,0.015058502048931253,True,0.5270458062560881,0.009613754089377143,0.015199081398942377,True,True,0.000911472716487235,0.003890680601319812,0.0006018889544663387,0.002043885934058047,0.009613754089378248,-0.023958920440586638,0.04607921949348379,False,True,0.06777777777777777,-0.13166666666666665,0.2894444444444444,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,183,6,10,1,0.03,0.0,0.0,0.04,0.3859024436537011,-0.006569455699861833,True,0.3989004045842781,-0.011193568327254993,0.013269019606162127,True,True,0.0009953746174273471,0.005191136030706519,0.00042866318218341286,0.003823972569837475,-0.011193568327254566,-0.041001952969035325,0.01883439614066127,False,True,-0.046666666666666634,-0.26725000000000004,0.15669444444444444,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,184,6,10,1,0.03,0.0,0.0,0.04,0.9556788423023669,-0.00032173959670500705,True,0.8870455465216779,-0.0024662088345926893,0.01736233371007811,True,True,0.0009416155482806886,0.0025252744726850652,0.0008101903407522022,0.0013091937270433,-0.0024662088345916077,-0.04739985911704843,0.03948826691632712,False,True,-0.015555555555555545,-0.22668055555555552,0.19116666666666657,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,185,6,10,1,0.03,0.0,0.0,0.04,4.78116174980711e-07,-0.026426650184242815,True,0.031660374662295016,-0.028636093286422526,0.013327342371776196,True,True,0.0009559823349237575,0.003000659055305821,0.0004372559305912572,0.0014768225729664853,-0.028636093286423536,-0.05877976298594509,-0.002443873763842432,True,False,-0.21166666666666667,-0.39945833333333336,-0.0016388888888889525,True,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,186,6,10,1,0.03,0.0,0.0,0.04,0.6004345846117267,-0.003771722725737788,True,0.5751042516200584,-0.010764635907925021,0.019203698643825973,True,True,0.0010338980242105813,0.003907467106511305,0.0010029563223875333,0.002142316716660965,-0.010764635907924069,-0.042700012397542425,0.02713950264044549,False,True,-0.06833333333333336,-0.2833611111111112,0.13949999999999999,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,187,6,10,1,0.03,0.0,0.0,0.04,0.9358866463710734,0.0005320497232113643,True,0.9626615871718772,-0.0008722099200849963,0.018631448681501905,True,True,0.0009313073062756146,0.0011069904829204362,0.0009482619092867573,0.002612244764884285,-0.000872209920082969,-0.034522707592596506,0.03624128792022699,False,True,-0.02722222222222226,-0.23001388888888888,0.186236111111111,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,188,6,10,1,0.03,0.0,0.0,0.04,0.0026999793346376365,-0.016174514703664638,True,0.08439421159543838,-0.01894242553167225,0.010976407996946148,True,True,0.000962492562186226,0.0007792245336434526,0.0002651953413276476,0.001547341203003381,-0.018942425531672004,-0.04462711847779611,0.008431831286014558,False,True,-0.25277777777777777,-0.4544861111111111,-0.04322222222222227,True,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,189,6,10,1,0.03,0.0,0.0,0.04,0.8561362275282519,-0.001080943973444917,True,0.9367721042846341,0.0008714786633829172,0.010985827883952531,False,True,0.0008247650532478058,0.0007453570095427854,0.0002795887375627071,0.0016886260179648535,0.0008714786633823436,-0.016161568508979575,0.017872925880123344,False,True,0.014999999999999958,-0.18279166666666666,0.21281944444444437,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,190,6,10,1,0.03,0.0,0.0,0.04,0.08382439999817812,0.010278117105134394,True,0.3186495559498159,0.013263056448970354,0.01329980574770513,True,True,0.0008867946928819464,0.0053107759075600985,0.00044197502949189395,0.0013130871658906702,0.013263056448971411,-0.01872427294083725,0.04607204558129912,False,True,0.07388888888888889,-0.13394444444444445,0.2833611111111111,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,191,6,10,1,0.03,0.0,0.0,0.04,0.18562898625751667,-0.00695588831943757,True,0.5004516256389844,-0.006596040836231307,0.009789616067166062,True,True,0.0009361577861486329,0.0018477725155012499,0.00019389396961268636,0.0013274690878128516,-0.006596040836231655,-0.0343826869582879,0.017752067103816663,False,True,-0.07611111111111107,-0.27062500000000006,0.1294861111111111,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,192,6,10,1,0.03,0.0,0.0,0.04,0.23417548155062007,-0.007579507006397642,True,0.49267558852764837,-0.006356966540810236,0.009265911394632599,True,True,0.0009223156780606699,0.006626761626490767,0.00016533977411347948,0.0018016288824907222,-0.006356966540809927,-0.03303854943059209,0.02213675946382445,False,True,-0.006111111111111123,-0.21001388888888886,0.19448611111111105,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,193,6,10,1,0.03,0.0,0.0,0.04,0.11307356401014922,-0.00863105406300559,True,0.48049793459796697,-0.010795858460577042,0.015302379884051595,True,True,0.0009271915660359847,0.0015996510024424303,0.0006097693337438352,0.0009844221385394546,-0.010795858460576088,-0.04191349469991466,0.021660441242596896,False,True,-0.12833333333333335,-0.3289305555555555,0.0805833333333333,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,194,6,10,1,0.03,0.0,0.0,0.04,0.1285779124715667,-0.00881229744617877,True,0.6814968067389989,-0.008319598183026628,0.020270865429565313,True,True,0.0009262848897619117,0.0012430630847207675,0.0011400954668148362,0.0009756679646974267,-0.00831959818302772,-0.04882708188300589,0.0307521770793058,False,True,-0.05666666666666664,-0.2683472222222222,0.15005555555555547,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,195,6,10,1,0.03,0.0,0.0,0.04,0.8045971647113794,-0.0016211692396773082,True,0.8663832163794624,-0.0030626945739004353,0.0182027703584604,True,True,0.000938282219466377,0.0067107174865805525,0.0009001943242219342,0.001352651081357836,-0.003062694573900108,-0.043547432767160325,0.03842284380952587,False,True,0.011666666666666714,-0.2055833333333333,0.23504166666666668,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,196,6,10,1,0.03,0.0,0.0,0.04,0.031210737181778258,0.012008086196019535,True,0.24518927886092323,0.012732674265454791,0.010956478826454471,True,True,0.0008842389964386921,5.351309564707158e-06,0.00027170938517976056,0.001123558879608481,0.012732674265454895,-0.009034669905700269,0.03940910666750784,False,True,0.135,-0.05777777777777776,0.33888888888888885,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,197,6,10,1,0.03,0.0,0.0,0.04,0.8234451562767986,0.0010657125910748034,True,0.28540787898383513,0.01113697607458311,0.010425442468430307,True,True,0.0009005576407640175,0.00017248277807093101,0.00023601378791124065,0.001641382835237968,0.01113697607458272,-0.010662304827967435,0.03131932455850547,False,True,0.15999999999999998,-0.04779166666666664,0.3616805555555555,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,198,6,10,1,0.03,0.0,0.0,0.04,0.8604274296158904,0.0009179777063809573,True,0.9039878884184389,-0.001156015156281862,0.009583527496048355,True,True,0.0008174238262410468,0.005564701035663031,0.00019378961517843387,0.0014716503960867028,-0.0011560151562817736,-0.02691428916637918,0.023427061524644154,False,True,-0.022777777777777786,-0.21834722222222222,0.19447222222222219,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,199,6,10,1,0.03,0.0,0.0,0.04,0.3902471693075903,0.004996210481457636,True,0.7016191886238505,-0.0043421223571503695,0.011333120187124098,False,True,0.0010260613599470485,0.0010302343079033865,0.0002827127035326903,0.0022918873513980225,-0.00434212235714988,-0.024061887684093283,0.017493641724728767,False,True,-0.05444444444444446,-0.24634722222222222,0.13674999999999998,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,200,6,10,1,0.03,0.0,0.0,0.04,0.05354955018872475,0.01283889954189031,True,0.14803399575892887,0.01826938653469776,0.012629969315147118,True,True,0.0009181194017410317,0.0015835322439176445,0.00038673643453058935,0.0020274062082670783,0.018269386534699252,-0.009407071383483227,0.04632010997677179,False,True,0.16666666666666669,-0.04556944444444446,0.3683611111111111,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,201,6,10,1,0.03,0.0,0.0,0.04,0.002621050436408298,0.014291856634971713,True,0.4740169553239487,0.011003630117282052,0.015369088629452002,True,True,0.0008695275244214406,0.0010415701976963423,0.0006216739034577596,0.000848123031838667,0.011003630117283954,-0.01883323560350189,0.039212060675942406,False,True,0.10055555555555551,-0.108375,0.30444444444444446,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,202,6,10,1,0.03,0.0,0.0,0.04,0.22280921649142238,-0.0068437974168800856,True,0.5625193766203188,-0.009909066924948485,0.017111048180813132,True,True,0.0009620502185944645,0.0034606104529571534,0.0007821588876789612,0.00108310660104426,-0.009909066924949134,-0.042855850755942615,0.019778989192660162,False,True,-0.07611111111111107,-0.298375,0.13001388888888882,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,203,6,10,1,0.03,0.0,0.0,0.04,0.8427646677282061,-0.0011103509193399017,True,0.7112723299719446,-0.006426054003622541,0.01736077619414458,True,True,0.0009286543078626888,0.005803437940612284,0.000811324219403231,0.0011208648404894548,-0.0064260540036231335,-0.045533435653594995,0.03125972020627673,False,True,-0.04333333333333328,-0.2412361111111111,0.16343055555555547,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,204,6,10,1,0.03,0.0,0.0,0.04,0.012776043180750532,-0.015520617965006202,True,0.048836609717723946,-0.018096016987272704,0.009185723784123464,True,True,0.0008987143509465727,0.0036983018078203685,0.0001632611292199711,0.002723125491298347,-0.018096016987272416,-0.03707899032551747,0.004275556167448139,False,True,-0.1166666666666667,-0.33669444444444446,0.09834722222222225,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,205,6,10,1,0.03,0.0,0.0,0.04,0.7921659915140236,0.0014462817310647248,True,0.34052432794637066,0.00963543058247969,0.010109253702738193,True,True,0.0008754841456400087,0.0027712262577843636,0.00021904261671497644,0.0017566606653597735,0.009635430582479686,-0.014976611555302603,0.032213538328198926,False,True,0.07666666666666666,-0.12056944444444441,0.28784722222222214,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,206,6,10,1,0.03,0.0,0.0,0.04,0.46707600812539063,0.004276329005627775,True,0.5575590108527739,0.007637039935605152,0.01302202374986196,True,True,0.000874168430677331,0.001729328024547982,0.00042130246455817776,0.0021868985637020564,0.007637039935605008,-0.02057234624161756,0.037119868185174654,False,True,0.06833333333333336,-0.13115277777777778,0.2661944444444444,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,207,6,10,1,0.03,0.0,0.0,0.04,0.8398302033706684,-0.001090886463981566,True,0.9522755782111457,0.0006932092279860911,0.011582558788266528,True,True,0.0009894451720269325,0.004879667597009932,0.00030352248704826015,0.0015283561322936203,0.000693209227986547,-0.026363942606278622,0.03234556199669924,False,True,-0.021666666666666667,-0.21834722222222222,0.20616666666666664,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,208,6,10,1,0.03,0.0,0.0,0.04,0.06362407026900359,-0.010449958945689841,True,0.1839297927464344,-0.009666594125467618,0.007274942126269968,False,True,0.0009007382312498291,0.0014599663680032586,6.870052569674571e-05,0.00150073599323659,-0.009666594125467843,-0.027401203589881316,0.010804149882615625,False,True,-0.08333333333333331,-0.3011111111111111,0.12011111111111106,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,209,6,10,1,0.03,0.0,0.0,0.04,0.02418640016194825,0.01284182145767722,True,0.41102279231436734,0.015228725831408302,0.018524288036593072,True,True,0.0008866864004882013,0.00492569561899611,0.0009407791017391353,0.0015156565901172242,0.015228725831408104,-0.011429549478408497,0.043511703294257575,False,True,0.1266666666666667,-0.06834722222222224,0.3322916666666666,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,210,6,10,1,0.03,0.0,0.0,0.04,0.5087177016567626,0.004334587790881338,True,0.11445784965366054,0.01240637833332752,0.00785975299956974,True,True,0.000980652246909465,0.0013604229363979251,8.726192695179042e-05,0.002763467703200129,0.012406378333327531,-0.007050298333778586,0.032484159211200445,False,True,0.0905555555555555,-0.11558333333333336,0.2822638888888888,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,211,6,10,1,0.03,0.0,0.0,0.04,0.8543885533429657,-0.0010815987869170355,True,0.8028839260296532,0.0032637236878722315,0.013074950964820703,True,True,0.0009309271769697401,0.0015694491231296585,0.00041977031050038975,0.0021604605390419737,0.0032637236878715757,-0.020859917515857085,0.030752464700032112,False,True,0.020555555555555605,-0.17056944444444447,0.20334722222222223,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,212,6,10,1,0.03,0.0,0.0,0.04,0.1331022867022827,0.009031962415097206,True,0.30845537172205295,0.014187727507483034,0.013930453181629427,True,True,0.0008886857551642025,5.0511070098218305e-05,0.0004933040020202474,0.001954052267889656,0.01418772750748292,-0.013824961567469698,0.04494674803289894,False,True,0.13277777777777783,-0.08390277777777778,0.35170833333333323,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,213,6,10,1,0.03,0.0,0.0,0.04,0.5542130782563727,-0.0033468566212632896,True,0.9968960746111508,5.1684572704790406e-05,0.013285827915393029,True,True,0.0008929397106488592,0.002368313913293302,0.0004402456991274234,0.0015397537878043609,5.168457270523022e-05,-0.02670351452845264,0.025821259077366005,False,True,0.010555555555555596,-0.19895833333333332,0.22223611111111113,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,214,6,10,1,0.03,0.0,0.0,0.04,0.0008440753778143741,0.018959899802135926,True,0.07536282106107244,0.019980374901815267,0.011235976971417733,True,True,0.000899950126254237,0.005081138210669593,0.0002887465228812706,0.0010833891706781237,0.019980374901815725,-0.00048562297634399784,0.03893965405603522,False,True,0.13999999999999996,-0.05894444444444449,0.3383611111111111,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,215,6,10,1,0.03,0.0,0.0,0.04,0.15091509023740765,0.008771033573773918,True,0.4569338437132937,0.011010993693673051,0.014801609193247467,True,True,0.000866986736111341,0.0023607598495917607,0.0005705642305177518,0.0015824412355345428,0.011010993693672625,-0.0251792900410328,0.04106651185498707,False,True,0.09833333333333338,-0.11619444444444443,0.2961388888888889,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,216,6,10,1,0.03,0.0,0.0,0.04,6.83011167240783e-07,0.02694455503450771,True,0.05219631864108272,0.02982210907880082,0.015360257080000527,True,True,0.0008560181854073469,0.00577461024452897,0.0006222106741503497,0.0009627517508692976,0.029822109078799234,0.0033521068868095274,0.0563933996235636,True,False,0.2072222222222222,-0.005055555555555503,0.4116805555555555,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,217,6,10,1,0.03,0.0,0.0,0.04,0.6066316628537869,0.002607761739277812,True,0.7298441411060208,-0.003812014321021757,0.011038666444176755,True,True,0.000947504914588591,0.0021118817424815037,0.00027080597913852335,0.0009410803183988717,-0.003812014321022159,-0.030102345905461975,0.02016393809622748,False,True,-0.04333333333333328,-0.23613888888888893,0.17006944444444436,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,218,6,10,1,0.03,0.0,0.0,0.04,0.12469767255491206,0.010720247929628836,True,0.46938663110273116,0.009041696727134787,0.012497552333488942,True,True,0.0008818276316225804,0.00040659372167277234,0.0003803836798226166,0.0025552934884882344,0.009041696727134375,-0.017161035484939968,0.03237945271332206,False,True,0.12722222222222218,-0.07169444444444449,0.3194444444444444,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,219,6,10,1,0.03,0.0,0.0,0.04,0.2665193044228038,0.005750367155774555,True,0.5679798559689172,0.004243806804116343,0.00743185615666457,True,True,0.0008740623882384477,0.0017524326292339132,7.829121897621434e-05,0.0021200041590066663,0.004243806804116342,-0.01572795923535691,0.023525303506728587,False,True,0.03222222222222221,-0.18290277777777775,0.2334166666666666,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,220,6,10,1,0.03,0.0,0.0,0.04,0.9442887656017717,0.00043944507638142907,True,0.8523065572025486,-0.004255964228168412,0.022859867968042968,True,True,0.0008958713483806839,0.002719580107892434,0.0014781335557109137,0.0026495094374961265,-0.004255964228169716,-0.047944168408593835,0.03209844133745519,False,True,-0.0411111111111111,-0.2594583333333333,0.1605833333333333,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,221,6,10,1,0.03,0.0,0.0,0.04,0.23639022164159051,-0.007647055438943211,True,0.7011580088029035,-0.0042031668042425314,0.010952656605349132,True,True,0.0009197297542967786,0.0056355945828232374,0.00026790908471441055,0.002035931146835262,-0.004203166804242613,-0.026350800585697436,0.013822127595225114,False,True,-0.04611111111111116,-0.2616805555555556,0.16838888888888878,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,222,6,10,1,0.03,0.0,0.0,0.04,0.021091732636458846,0.01415878800187795,True,0.04153688042463708,0.018399613571423175,0.009027691444830566,True,True,0.0009413967716079825,0.0023283935347854605,0.00015035796130840397,0.0019924760526194994,0.018399613571423053,0.0018642710529036728,0.03462746200448862,True,False,0.15444444444444444,-0.048888888888888926,0.3600555555555556,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,223,6,10,1,0.03,0.0,0.0,0.04,0.372420312265083,0.005375952519916791,True,0.5191690962495534,0.00879963458786379,0.013650743788422829,True,True,0.0009022441595864861,0.0030958448271418905,0.00046880400197280643,0.0019511276710913984,0.008799634587862832,-0.0186011869812965,0.033128314331463085,False,True,0.09000000000000002,-0.11890277777777776,0.30334722222222216,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,224,6,10,1,0.03,0.0,0.0,0.04,0.3086714737533558,0.005822900689971209,True,0.6624702152797584,0.004752010478097707,0.01088649184134818,True,True,0.000905241844404261,0.001464094846401515,0.00026502292939480397,0.0022230233380892465,0.004752010478097663,-0.013897195921846597,0.025240129725239754,False,True,0.05111111111111111,-0.15277777777777773,0.2611666666666666,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,225,6,10,1,0.03,0.0,0.0,0.04,0.0258591500762202,0.013936941206798031,True,0.2887601104791928,0.014451744015811006,0.013622854331029959,True,True,0.0008912941450667834,0.0020884863816738597,0.00046761706586671744,0.0020900218465013214,0.01445174401581138,-0.014161826498774685,0.04484348883610716,False,True,0.0944444444444445,-0.12400000000000004,0.3111527777777777,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,226,6,10,1,0.03,0.0,0.0,0.04,0.008145821352439176,-0.015036894573774039,True,0.2950164583379631,-0.012805869006724688,0.012228906306425934,True,True,0.0009009789206670991,0.0017675766979204964,0.00035854055628732823,0.0012325289234800735,-0.012805869006725416,-0.042893744530698066,0.014790770739779599,False,True,-0.10777777777777775,-0.3255555555555556,0.11011111111111105,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,227,6,10,1,0.03,0.0,0.0,0.04,0.9055756960773859,-0.0006783247894239831,True,0.8021967168472395,-0.0043077025774092845,0.017196063439360566,True,True,0.0009386058165516671,7.401649924852808e-05,0.0007932532117763799,0.0013160788724050434,-0.004307702577410358,-0.0386490675747329,0.028259976131282324,False,True,-0.0344444444444445,-0.2461111111111111,0.17056944444444444,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,228,6,10,1,0.03,0.0,0.0,0.04,0.7915715834874727,0.0015762713467216884,True,0.9710698276089686,-0.00032996915460198665,0.009098445343386937,True,True,0.0009822914652142525,0.000916166958465084,0.0001501159764783753,0.001697399595849653,-0.0003299691546016679,-0.026125490557289268,0.02273394302884034,False,True,-0.010555555555555596,-0.22841666666666666,0.1789305555555555,False,0.0
