persona,scenario,seed,policy,mcr_0.05,band_mas,turnover,cost_paid,return_pct,mdd_pct,coverage_0.05
ISFJ,flat,7,mandate_conditional_oracle,0.003372455597119091,0.0017612364347671077,0.10996630409351378,0.5498315204675689,-0.8336186657795785,-1.66937324096339,0.61
ISFJ,flat,8,L5_full,0.0685725304988171,0.0010870708101155288,0.3659628955394782,1.8298144776973908,-5.869704536332298,-6.2661140984063834,0.885
ISFJ,flat,8,L5_price_only,0.013121501414284418,0.0014783588638055546,0.41836625222659185,2.0918312611329593,-6.508309773790099,-6.950135852138972,0.885
ISFJ,flat,8,L5_level_free,0.0778686255359599,0.00197113132200887,0.2582700521357835,1.2913502606789176,-7.868825345453767,-9.288466688787512,0.885
ISFJ,flat,8,always_hold,0.1133859215730287,0.0,0.0,0.0,-5.338045420075865,-5.844687516270852,0.885
ISFJ,flat,8,constant_mix,0.10056308356407148,0.0,0.12941135298279505,0.6470567649139752,-5.535798346958165,-6.235375500858598,0.885
ISFJ,flat,8,v_oracle,0.4457627118644068,0.4059999999999999,1.1999,5.9995,-15.370470956127525,-21.82254572626029,0.885
ISFJ,flat,8,mandate_conditional_oracle,0.0036743060758803203,0.0018028532805637056,0.4003990291489573,2.001995145744787,-5.87293982809901,-7.020184375069494,0.885
ISFJ,flat,9,L5_full,0.01414392900593694,0.001895733043875486,0.09674782422826537,0.4837391211413269,-0.9904266926589522,-1.3388679018434213,0.805
ISFJ,flat,9,L5_price_only,0.01414392900593694,0.001895733043875486,0.09674782422826537,0.4837391211413269,-0.9904266926589522,-1.3388679018434213,0.805
ISFJ,flat,9,L5_level_free,0.16387721620319257,0.001643825840948936,0.1658253878588003,0.8291269392940016,-1.6176235125694216,-3.4857750845772584,0.805
ISFJ,flat,9,always_hold,0.09593352402742737,0.0,0.0,0.0,-1.591714724750215,-2.627274549890868,0.805
ISFJ,flat,9,constant_mix,0.1000515815621082,0.0,0.03372432797698348,0.16862163988491738,-1.5241300219504428,-2.6734573437300235,0.805
ISFJ,flat,9,v_oracle,0.09999999999999996,0.09999999999999996,0.19999999999999998,0.9999999999999998,-0.009999999999998899,0.0,0.805
ISFJ,flat,9,mandate_conditional_oracle,0.0025990816097404583,0.0030718023293598035,0.1,0.5,-0.8008573623750959,-1.3171559864931903,0.805
ISFJ,flat,10,L5_full,0.03243737929545515,0.002462652204140318,0.3210931647723706,1.605465823861853,-0.036437126811939,-3.505831537588755,0.69
ISFJ,flat,10,L5_price_only,0.05397561506146822,0.0022450376167985407,0.10777273107090428,0.5388636553545213,-1.7736775226995238,-3.505831537588755,0.69
ISFJ,flat,10,L5_level_free,0.1504364557495674,0.0017868972620753631,0.2511419384892949,1.2557096924464748,-4.072548480597393,-9.235699386743146,0.69
